Date,Open,High,Low,Close,Adj Close,Volume
2007-01-24,52.666664,53.000000,51.400002,52.750000,44.055328,2054961
2007-01-25,54.500000,54.500000,51.666664,52.066666,43.761166,59160
2007-01-29,52.666664,52.750000,50.700001,50.900002,42.780598,43122
2007-01-31,52.000000,52.333332,50.666664,51.533333,43.312897,60090
2007-02-01,51.166664,51.666664,50.683334,51.150002,42.990719,23766
2007-02-02,51.983334,52.166664,51.000000,51.316666,43.130795,41199
2007-02-05,51.333332,51.666664,50.316666,50.700001,42.612507,57273
2007-02-06,50.633331,50.950001,48.666664,50.150002,42.150249,68358
2007-02-07,51.466667,51.466667,49.833332,50.049999,42.066193,39192
2007-02-08,50.966667,50.983334,48.666664,48.950001,41.141663,709029
2007-02-09,49.316666,50.000000,48.599998,49.099998,41.267731,74532
2007-02-12,49.266666,50.333332,48.349998,48.900002,41.099640,61884
2007-02-13,48.083332,49.033333,48.049999,48.483334,40.749432,224403
2007-02-14,48.633331,49.416664,48.349998,49.150002,41.309761,47367
2007-02-15,48.383331,50.599998,48.383331,49.983334,42.010159,82950
2007-02-19,51.333332,51.333332,50.033333,51.099998,42.948692,78111
2007-02-20,51.799999,51.799999,50.833332,51.400002,43.200844,78222
2007-02-21,52.000000,52.333332,51.766666,52.033333,43.733143,68208
2007-02-22,52.333332,53.000000,52.000000,52.283333,43.943272,119217
2007-02-23,51.333332,52.333332,50.049999,51.683334,43.438980,85815
2007-02-26,52.650002,52.666664,50.833332,51.533333,43.312897,80226
2007-02-27,52.000000,52.500000,51.666664,52.133331,43.817181,60423
2007-02-28,49.799999,51.666664,46.733334,50.216667,42.206257,66102
2007-03-01,49.033333,51.299999,49.033333,50.666664,42.584484,21039
2007-03-02,50.633331,50.633331,49.000000,49.349998,41.477840,59211
2007-03-05,48.333332,49.166664,45.333332,45.783333,38.480129,80829
2007-03-06,47.316666,48.266666,46.250000,46.549999,39.124493,45138
2007-03-07,47.633331,47.633331,46.000000,46.116665,38.760292,31671
2007-03-08,45.916664,46.666664,45.383331,46.316666,38.928383,102633
2007-03-09,46.666664,47.000000,45.849998,45.983334,38.648220,53622
2007-03-12,47.933334,47.966667,46.333332,47.700001,40.091061,40125
2007-03-13,47.916664,50.333332,47.900002,48.700001,40.931549,75105
2007-03-14,46.683334,48.666664,45.666664,48.349998,40.637363,3179982
2007-03-15,49.983334,49.983334,48.666664,48.700001,40.931549,109674
2007-03-16,48.333332,48.500000,46.333332,46.799999,39.334610,58221
2007-03-19,46.666664,49.266666,46.383331,46.716667,39.264580,64602
2007-03-20,48.000000,48.000000,46.900002,47.333332,39.782871,1069584
2007-03-21,47.883331,47.883331,47.066666,47.316666,39.768867,41088
2007-03-22,48.299999,49.000000,47.583332,48.416664,40.693390,244926
2007-03-23,48.333332,49.000000,48.049999,48.750000,40.973557,43041
2007-03-26,48.983334,49.833332,48.666664,49.333332,41.463844,333768
2007-03-28,49.666664,49.950001,49.000000,49.383331,41.505856,244206
2007-03-29,49.083332,49.333332,48.666664,49.016666,41.197685,19692
2007-03-30,49.016666,49.666664,48.666664,48.950001,41.141663,25275
2007-04-02,48.333332,48.500000,47.049999,47.750000,40.133080,17211
2007-04-03,47.666664,48.650002,47.416664,47.933334,40.287178,20895
2007-04-04,48.866665,49.866665,48.366665,49.666664,41.743992,176076
2007-04-05,49.416664,49.666664,48.666664,49.183334,41.337780,12021
2007-04-09,49.750000,50.333332,47.216667,49.983334,42.010159,118740
2007-04-10,50.599998,52.000000,50.066666,51.616665,43.382942,58332
2007-04-11,52.316666,52.633331,51.666664,52.366665,44.013302,39138
2007-04-12,51.466667,52.333332,51.466667,52.033333,43.733143,14301
2007-04-13,51.483334,53.966667,51.466667,53.466667,44.937847,66990
2007-04-16,54.133331,55.450001,53.500000,54.966667,46.198563,365844
2007-04-17,54.349998,55.333332,54.000000,54.516666,45.820351,69843
2007-04-18,53.000000,55.000000,53.000000,54.466667,45.778320,54150
2007-04-19,54.333332,55.000000,53.349998,54.766666,46.030472,45537
2007-04-20,55.666664,56.500000,54.650002,54.733334,46.002449,48831
2007-04-23,55.183334,56.333332,54.666664,56.000000,47.067070,419526
2007-04-24,56.666664,56.933334,55.183334,56.083332,47.137123,94149
2007-04-25,55.183334,59.333332,46.333332,48.049999,40.385223,2554566
2007-04-26,48.049999,49.966667,46.033333,46.483334,39.068462,2826771
2007-04-27,46.666664,47.666664,46.333332,46.483334,39.068462,360468
2007-04-30,46.500000,47.333332,46.033333,46.549999,39.124493,174327
2007-05-03,46.833332,47.000000,45.666664,45.883331,38.912464,274980
2007-05-04,46.166664,46.633331,45.383331,45.683334,38.742867,281424
2007-05-07,46.299999,46.299999,43.683334,45.200001,38.332966,344310
2007-05-08,45.299999,46.099998,45.000000,45.633331,38.700466,143532
2007-05-09,45.166664,45.983334,45.166664,45.716667,38.771122,93615
2007-05-10,46.000000,46.666664,45.716667,45.966667,38.983150,74307
2007-05-11,45.833332,46.000000,44.666664,45.683334,38.742867,79029
2007-05-14,45.799999,46.283333,45.750000,46.066666,39.067955,64218
2007-05-15,46.333332,46.966667,45.833332,46.750000,39.647480,117261
2007-05-16,46.666664,49.166664,46.666664,48.849998,41.428421,402573
2007-05-17,48.166664,49.633331,47.683334,48.150002,40.834770,118182
2007-05-18,48.133331,48.633331,48.133331,48.266666,40.933723,85452
2007-05-21,48.416664,48.666664,48.000000,48.366665,41.018524,213042
2007-05-22,48.466667,48.966667,48.383331,48.666664,41.272945,178188
2007-05-23,48.666664,49.433334,48.433334,48.700001,41.301220,93255
2007-05-24,49.766666,55.000000,48.133331,48.266666,40.933723,192378
2007-05-25,48.266666,48.583332,48.000000,48.016666,40.721714,233946
2007-05-28,48.566666,49.333332,48.133331,48.816666,41.400158,140640
2007-05-29,48.133331,49.316666,48.133331,48.133331,40.820641,61131
2007-05-30,48.133331,48.733334,48.133331,48.150002,40.834770,101649
2007-05-31,48.166664,48.333332,47.516666,47.916664,40.636898,82629
2007-06-01,48.000000,48.266666,46.500000,46.766666,39.661602,257778
2007-06-04,47.000000,47.966667,45.616665,45.833332,38.870071,1674504
2007-06-05,44.000000,46.650002,44.000000,45.866665,38.898346,52044
2007-06-06,45.349998,46.000000,44.683334,44.950001,38.120953,247185
2007-06-07,45.466667,45.466667,44.066666,44.416664,37.668629,150693
2007-06-08,44.366665,45.000000,43.099998,43.533333,36.919498,226623
2007-06-11,44.666664,45.166664,44.333332,44.766666,37.965466,92535
2007-06-12,45.566666,45.566666,44.033333,44.866665,38.050266,61596
2007-06-13,45.033333,45.166664,43.833332,45.016666,38.177467,28566
2007-06-14,44.750000,45.299999,44.416664,45.016666,38.177467,44451
2007-06-15,45.000000,45.316666,44.349998,44.483334,37.725182,26103
2007-06-18,45.299999,45.516666,43.833332,44.116665,37.414204,27702
2007-06-19,44.599998,44.616665,43.683334,44.349998,37.612099,21027
2007-06-20,44.333332,44.666664,44.233334,44.566666,37.795856,37176
2007-06-21,44.033333,45.299999,44.033333,44.316666,37.583847,59721
2007-06-22,44.666664,45.233334,44.033333,44.250000,37.527283,31506
2007-06-25,38.549999,45.500000,38.549999,43.866665,37.202187,104067
2007-06-26,44.000000,45.333332,44.000000,45.033333,38.191612,141273
2007-06-27,45.500000,45.500000,44.116665,44.766666,37.965466,81810
2007-06-28,45.616665,45.616665,44.716667,45.099998,38.248150,67164
2007-06-29,45.333332,49.000000,45.333332,48.099998,40.792377,1641570
2007-07-02,48.000000,48.000000,45.849998,46.183334,39.166912,285543
2007-07-03,46.633331,47.183334,45.666664,45.866665,38.898346,286935
2007-07-04,46.000000,46.216667,44.950001,45.266666,38.389503,528369
2007-07-05,45.333332,45.333332,44.500000,44.683334,37.894787,87951
2007-07-06,44.983334,47.000000,44.216667,44.933334,38.106800,205272
2007-07-09,45.599998,46.099998,45.000000,45.983334,38.997280,409470
2007-07-10,45.666664,45.833332,45.316666,45.500000,38.587372,150516
2007-07-11,45.500000,46.000000,44.666664,45.183334,38.318840,139506
2007-07-12,45.333332,45.916664,45.033333,45.333332,38.446045,145800
2007-07-13,45.333332,45.616665,44.833332,45.333332,38.446045,271122
2007-07-16,45.900002,46.333332,45.333332,45.849998,38.884209,160788
2007-07-17,45.633331,46.633331,45.533333,45.933334,38.954880,205578
2007-07-18,45.366665,47.166664,45.333332,46.650002,39.562668,202650
2007-07-19,47.000000,47.633331,46.133331,46.849998,39.732285,113214
2007-07-20,45.683334,47.666664,45.683334,46.866665,39.746418,113364
2007-07-23,46.666664,47.116665,46.016666,46.250000,39.223431,103410
2007-07-24,46.333332,47.216667,46.166664,46.500000,39.435459,195021
2007-07-25,46.333332,46.633331,46.033333,46.366665,39.322392,41880
2007-07-26,46.349998,47.333332,46.066666,47.250000,40.071514,104610
2007-07-27,46.333332,47.166664,46.166664,46.566666,39.491997,481803
2007-07-30,46.333332,46.566666,46.166664,46.316666,39.279972,59277
2007-07-31,46.950001,47.316666,46.516666,46.916664,39.788830,74685
2007-08-01,46.666664,47.316666,44.733334,44.833332,38.022003,124173
2007-08-02,44.700001,45.916664,43.883331,44.333332,37.597973,155262
2007-08-03,44.599998,45.266666,44.599998,45.083332,38.234028,64938
2007-08-06,45.000000,45.333332,43.750000,45.150002,38.290558,43482
2007-08-07,46.266666,46.266666,45.116665,45.500000,38.802227,67158
2007-08-08,46.650002,47.333332,46.083332,46.366665,39.541325,328020
2007-08-09,47.000000,47.833332,46.166664,47.200001,40.251984,896361
2007-08-10,46.000000,47.000000,45.599998,46.150002,39.356548,326901
2007-08-13,46.150002,47.166664,46.150002,46.783333,39.896664,115266
2007-08-14,46.400002,47.483334,46.400002,47.083332,40.152493,133881
2007-08-16,44.883331,46.966667,44.883331,46.683334,39.811371,133818
2007-08-17,45.833332,47.333332,45.333332,46.400002,39.569752,122211
2007-08-20,46.333332,46.983334,46.333332,46.650002,39.782948,156822
2007-08-21,46.383331,47.166664,45.700001,46.233334,39.427624,123966
2007-08-22,46.333332,46.333332,45.000000,45.616665,38.901718,111921
2007-08-23,46.666664,46.666664,45.400002,45.716667,38.987000,50298
2007-08-24,45.683334,45.683334,44.666664,45.150002,38.503750,62319
2007-08-27,45.333332,46.333332,45.333332,46.266666,39.456039,122880
2007-08-28,46.333332,46.750000,45.750000,46.216667,39.413403,390180
2007-08-29,46.016666,46.366665,45.500000,45.650002,38.930161,18075
2007-08-30,45.166664,46.000000,45.099998,45.316666,38.645882,24987
2007-08-31,45.333332,46.000000,44.700001,44.883331,38.276344,60741
2007-09-03,45.000000,45.933334,45.000000,45.599998,38.887501,53676
2007-09-04,46.333332,47.000000,46.333332,46.450001,39.612400,96528
2007-09-05,46.833332,47.333332,46.666664,46.716667,39.839817,181452
2007-09-06,46.666664,47.000000,46.033333,46.650002,39.782948,59721
2007-09-07,46.700001,46.900002,46.400002,46.666664,39.797161,38781
2007-09-10,46.566666,47.266666,46.500000,47.033333,40.109852,134055
2007-09-11,46.766666,47.233334,46.666664,46.833332,39.939301,74814
2007-09-12,46.833332,47.099998,46.666664,47.000000,40.081429,113979
2007-09-13,47.299999,47.299999,46.400002,46.866665,39.967716,45861
2007-09-14,47.333332,48.333332,46.666664,47.066666,40.138287,157671
2007-09-17,47.333332,47.633331,46.049999,46.183334,39.384968,28719
2007-09-18,46.000000,46.500000,45.733334,45.983334,39.214413,513252
2007-09-19,47.833332,47.833332,45.666664,45.866665,39.114941,70383
2007-09-20,46.333332,47.166664,45.716667,46.200001,39.399200,70830
2007-09-21,46.316666,46.633331,45.666664,45.816666,39.072281,146673
2007-09-24,46.483334,46.583332,45.733334,45.966667,39.200207,41325
2007-09-25,45.500000,46.500000,45.500000,46.299999,39.484459,67833
2007-09-26,46.283333,46.633331,46.000000,46.116665,39.328133,40653
2007-09-27,46.500000,47.166664,46.083332,47.000000,40.081429,161685
2007-09-28,47.333332,47.983334,46.083332,47.033333,40.109852,75954
2007-10-01,47.000000,47.016666,46.000000,46.883331,39.981949,116223
2007-10-03,47.650002,47.650002,45.533333,45.950001,39.186005,256338
2007-10-04,46.599998,46.599998,45.000000,45.283333,38.617466,124761
2007-10-05,46.933334,46.933334,44.666664,44.799999,38.205276,117144
2007-10-08,45.366665,45.366665,42.433334,42.799999,36.499687,138435
2007-10-09,43.349998,43.349998,42.366665,42.866665,36.556534,108042
2007-10-10,43.816666,43.966667,42.433334,42.633331,36.357552,99735
2007-10-11,42.466667,43.000000,42.000000,42.500000,36.243847,63465
2007-10-12,42.666664,42.983334,40.666664,41.049999,35.007290,323577
2007-10-15,42.333332,42.333332,40.033333,40.500000,34.538261,223776
2007-10-16,39.950001,42.333332,39.950001,41.983334,35.803238,226356
2007-10-17,41.333332,41.333332,38.333332,40.849998,34.836731,77439
2007-10-18,41.666664,42.000000,41.000000,41.083332,35.035713,155820
2007-10-19,41.333332,41.666664,39.700001,40.049999,34.154503,94374
2007-10-22,39.166664,40.000000,38.666664,39.716667,33.870220,33285
2007-10-23,40.333332,40.333332,39.633331,39.733334,33.884445,373113
2007-10-24,40.983334,40.983334,38.849998,38.966667,33.230629,299235
2007-10-25,39.666664,40.333332,39.333332,40.099998,34.197128,1154382
2007-10-26,40.316666,41.233334,39.833332,40.133331,34.225563,930126
2007-10-29,41.666664,43.333332,40.833332,41.116665,35.064137,323028
2007-10-30,41.400002,41.983334,41.033333,41.650002,35.736252,274770
2007-10-31,41.549999,41.883331,40.700001,40.883331,35.078445,161685
2007-11-01,41.950001,41.950001,40.666664,40.716667,34.935440,234444
2007-11-02,41.000000,41.333332,40.666664,40.966667,35.149944,133998
2007-11-05,41.000000,41.000000,40.500000,40.750000,34.964043,699129
2007-11-06,40.983334,41.166664,40.583332,40.733334,34.949749,255111
2007-11-07,40.700001,41.316666,40.666664,40.950001,35.135639,371316
2007-11-08,40.983334,41.299999,40.000000,41.200001,35.350143,116427
2007-11-12,40.666664,41.266666,40.416664,40.983334,35.164253,318015
2007-11-13,41.000000,41.000000,40.683334,40.799999,35.006954,52425
2007-11-14,40.866665,41.000000,40.666664,40.683334,34.906841,66210
2007-11-15,40.666664,45.900002,40.000000,43.099998,36.980373,554526
2007-11-16,43.333332,46.666664,43.333332,44.400002,38.095783,416973
2007-11-19,46.333332,46.666664,44.666664,45.033333,38.639206,255684
2007-11-20,45.000000,45.666664,44.666664,44.766666,38.410397,131529
2007-11-21,46.000000,46.000000,42.000000,42.183334,36.193863,131748
2007-11-22,42.833332,44.666664,42.666664,43.016666,36.908871,115614
2007-11-23,45.000000,45.000000,43.666664,43.950001,37.709682,141870
2007-11-26,45.000000,45.633331,43.000000,43.133331,37.008976,116397
2007-11-27,41.000000,43.000000,41.000000,41.700001,35.779148,142902
2007-11-28,43.000000,43.000000,40.666664,40.750000,34.964043,463671
2007-11-29,41.516666,43.533333,41.116665,41.716667,35.793465,251676
2007-11-30,43.233334,45.983334,42.366665,42.833332,36.751564,195714
2007-12-03,43.666664,44.583332,43.033333,43.816666,37.595291,154476
2007-12-04,44.666664,52.583332,43.700001,50.233334,43.100861,2094312
2007-12-05,52.566666,52.566666,47.400002,47.950001,41.141743,1272753
2007-12-06,49.283333,49.666664,45.666664,46.316666,39.740322,410190
2007-12-07,47.099998,49.266666,46.633331,47.366665,40.641239,413589
2007-12-10,47.366665,48.000000,44.666664,46.950001,40.283730,114273
2007-12-11,47.666664,48.000000,45.666664,46.166664,39.611610,256935
2007-12-12,46.599998,46.950001,45.000000,45.733334,39.239799,479220
2007-12-13,46.583332,48.000000,46.000000,46.700001,40.069221,526590
2007-12-14,47.299999,48.333332,47.299999,47.900002,41.098839,576663
2007-12-17,48.333332,49.299999,45.349998,46.116665,39.568718,360516
2007-12-18,46.566666,46.566666,44.500000,45.066666,38.667812,243615
2007-12-19,46.599998,46.666664,41.700001,44.150002,37.881287,405288
2007-12-20,45.299999,46.000000,43.000000,43.366665,37.209179,367521
2007-12-24,44.000000,44.299999,43.433334,43.683334,37.480881,137838
2007-12-26,44.666664,44.666664,43.666664,43.983334,37.738297,175011
2007-12-27,44.000000,44.966667,43.666664,43.916664,37.681084,192612
2007-12-28,44.000000,44.500000,43.400002,43.683334,37.480881,290937
2007-12-31,44.033333,46.666664,43.916664,45.533333,39.068203,551799
2008-01-01,45.666664,47.333332,45.650002,46.783333,40.140724,363696
2008-01-02,48.333332,48.650002,46.333332,46.900002,40.240829,457908
2008-01-03,46.333332,47.333332,45.666664,45.983334,39.454319,289926
2008-01-04,47.933334,51.333332,44.833332,45.666664,39.182594,386955
2008-01-07,51.133331,51.133331,44.666664,46.416664,39.826122,326277
2008-01-08,46.333332,47.466667,44.983334,45.583332,39.111103,296439
2008-01-09,46.283333,46.283333,44.700001,45.099998,38.696396,116931
2008-01-10,45.033333,45.333332,43.049999,43.500000,37.323570,168393
2008-01-11,43.533333,44.150002,42.900002,43.200001,37.066170,140361
2008-01-14,43.666664,44.000000,43.166664,43.533333,37.352177,88701
2008-01-15,43.666664,44.166664,42.333332,42.599998,36.551373,139962
2008-01-16,41.733334,42.833332,41.166664,41.799999,35.864952,141411
2008-01-17,42.166664,42.966667,42.049999,42.533333,36.494167,251307
2008-01-18,42.666664,42.666664,40.549999,41.000000,35.178551,108522
2008-01-21,41.000000,41.666664,35.016666,36.383331,31.217375,262779
2008-01-22,33.400002,36.333332,30.333332,34.233334,29.372658,145266
2008-01-23,30.350000,40.666664,29.200001,36.666664,31.769825,722607
2008-01-24,38.000000,39.666664,35.666664,36.650002,31.755402,134337
2008-01-25,39.000000,39.000000,36.666664,37.016666,32.073101,128097
2008-01-28,37.066666,38.333332,34.266666,38.083332,32.997318,261153
2008-01-29,38.333332,39.000000,37.833332,38.083332,32.997318,150204
2008-01-30,38.000000,38.333332,37.166664,38.133331,33.040623,195039
2008-01-31,37.966667,38.666664,37.333332,38.383331,33.257240,207222
2008-02-01,38.333332,39.166664,37.833332,38.316666,33.199474,315324
2008-02-04,38.333332,39.933334,38.066666,38.150002,33.055069,95268
2008-02-05,37.816666,38.666664,36.833332,38.333332,33.213924,116343
2008-02-06,37.983334,38.333332,36.433334,38.333332,33.213924,112059
2008-02-07,38.000000,39.299999,37.666664,38.633331,33.473862,275892
2008-02-08,38.666664,38.666664,37.666664,38.000000,32.925110,66669
2008-02-11,38.000000,38.583332,37.000000,37.633331,32.607414,142077
2008-02-12,37.250000,37.416664,35.666664,36.900002,31.972002,92652
2008-02-13,36.349998,37.666664,36.349998,37.016666,32.073101,67626
2008-02-14,37.333332,38.333332,37.083332,37.716667,32.679607,205041
2008-02-15,37.083332,39.333332,37.083332,39.033333,33.820438,1252077
2008-02-18,37.733334,39.950001,37.733334,38.933334,33.733784,38568
2008-02-19,38.533333,39.833332,38.533333,38.799999,33.618259,32445
2008-02-20,38.333332,39.966667,38.333332,39.516666,34.239223,49317
2008-02-21,38.666664,40.583332,38.666664,39.250000,34.008167,48798
2008-02-22,37.833332,39.283333,37.833332,38.816666,33.632706,47853
2008-02-25,39.866665,39.866665,38.583332,39.166664,33.935947,50865
2008-02-26,39.833332,43.000000,38.766666,42.533333,36.853004,269547
2008-02-27,44.666664,44.799999,43.016666,43.950001,38.080475,1749567
2008-02-28,44.783333,44.983334,43.333332,44.183334,38.282639,124611
2008-02-29,43.333332,45.333332,43.333332,45.049999,39.033585,313809
2008-03-03,43.966667,45.316666,43.500000,44.766666,38.788090,242190
2008-03-04,45.000000,46.333332,45.000000,46.000000,39.856697,343611
2008-03-05,45.033333,46.299999,43.866665,44.866665,38.874710,210060
2008-03-07,43.833332,44.666664,41.000000,43.500000,37.690571,202827
2008-03-10,43.333332,44.833332,41.683334,44.316666,38.398174,250065
2008-03-11,44.599998,46.333332,43.533333,46.099998,39.943352,273591
2008-03-12,46.099998,46.500000,44.000000,46.200001,40.030003,218376
2008-03-13,46.000000,46.633331,45.333332,46.400002,40.203281,2680761
2008-03-14,49.000000,49.000000,44.666664,44.966667,38.961365,98826
2008-03-17,40.400002,47.333332,40.400002,45.150002,39.120220,470115
2008-03-18,43.683334,45.000000,43.066666,43.466667,37.661697,150144
2008-03-19,44.333332,44.333332,42.516666,43.583332,37.762783,122169
2008-03-24,41.333332,43.666664,41.333332,43.316666,37.531731,11509461
2008-03-25,43.666664,43.666664,41.033333,41.750000,36.174286,143013
2008-03-26,41.700001,43.700001,41.033333,42.916664,37.185150,143751
2008-03-27,41.200001,42.650002,40.000000,41.883331,36.289806,89184
2008-03-28,41.966667,42.633331,41.416664,42.216667,36.578629,43683
2008-03-31,43.200001,43.200001,41.000000,41.183334,35.683296,43143
2008-04-01,42.599998,42.599998,41.000000,41.366665,35.842148,44742
2008-04-02,41.833332,42.166664,41.166664,41.266666,35.755508,24492
2008-04-03,41.049999,41.849998,41.049999,41.650002,36.087631,173730
2008-04-04,41.500000,41.666664,41.333332,41.633331,36.073204,151878
2008-04-07,41.116665,41.633331,41.116665,41.349998,35.827713,36309
2008-04-08,41.666664,42.666664,41.000000,41.650002,36.087631,3200133
2008-04-09,42.933334,42.933334,41.500000,42.516666,36.838562,74286
2008-04-10,42.299999,42.500000,41.750000,42.049999,36.434219,24039
2008-04-11,41.433334,42.333332,41.333332,41.900002,36.304249,35376
2008-04-15,41.916664,42.483334,41.666664,41.733334,36.159840,41346
2008-04-16,41.466667,42.166664,41.450001,42.000000,36.390900,37224
2008-04-17,41.733334,42.666664,41.566666,42.033333,36.419781,88746
2008-04-21,42.633331,43.333332,42.133331,42.466667,36.795242,86811
2008-04-22,41.666664,42.666664,41.666664,42.266666,36.621956,79584
2008-04-23,42.166664,42.666664,41.966667,42.533333,36.853004,66492
2008-04-24,42.466667,42.833332,42.333332,42.533333,36.853004,269637
2008-04-25,42.116665,42.666664,42.116665,42.599998,36.910774,45927
2008-04-28,42.666664,42.666664,41.250000,41.966667,36.362019,438132
2008-04-29,42.500000,43.333332,41.700001,43.150002,37.387318,1349229
2008-04-30,43.000000,44.133331,42.666664,43.500000,37.690571,508251
2008-05-02,44.299999,44.783333,43.700001,44.316666,38.398174,90711
2008-05-05,44.366665,46.299999,43.433334,46.000000,40.082821,188286
2008-05-06,45.666664,46.666664,44.466667,44.833332,39.066219,173613
2008-05-07,44.099998,45.849998,44.099998,45.549999,39.690693,51924
2008-05-08,45.366665,45.833332,44.349998,45.433334,39.589043,45594
2008-05-09,44.966667,46.016666,44.466667,45.716667,39.835926,88155
2008-05-12,46.000000,46.000000,44.766666,44.983334,39.196930,52704
2008-05-13,45.500000,45.733334,44.683334,45.099998,39.298580,67053
2008-05-14,45.933334,45.933334,44.216667,44.783333,39.022659,45738
2008-05-15,45.016666,45.799999,43.716667,45.066666,39.269550,87999
2008-05-16,44.500000,46.333332,44.500000,45.349998,39.516438,134688
2008-05-20,45.650002,45.650002,44.400002,45.233334,39.414772,60378
2008-05-21,44.000000,45.416664,44.000000,45.066666,39.269550,71298
2008-05-22,45.299999,45.433334,44.533333,45.333332,39.501896,115926
2008-05-23,45.333332,45.433334,44.666664,44.966667,39.182415,60429
2008-05-26,45.333332,45.333332,43.666664,43.933334,38.281998,78711
2008-05-27,44.000000,44.549999,42.166664,42.683334,37.192776,152964
2008-05-28,43.166664,44.983334,42.716667,43.683334,38.064152,1471374
2008-05-29,44.500000,45.833332,44.000000,45.416664,39.574520,429408
2008-05-30,45.833332,47.333332,43.700001,45.266666,39.443825,236775
2008-06-02,45.266666,46.466667,42.766666,43.716667,38.093197,79302
2008-06-03,42.683334,44.333332,41.783333,44.099998,38.427223,57969
2008-06-04,44.316666,44.933334,43.683334,44.016666,38.354614,41364
2008-06-05,43.349998,44.583332,43.349998,44.250000,38.557930,37446
2008-06-06,44.650002,44.650002,43.250000,44.016666,38.354614,26853
2008-06-09,42.433334,43.900002,41.766666,43.400002,37.817280,72546
2008-06-10,43.000000,45.000000,42.683334,44.983334,39.196930,202893
2008-06-11,44.333332,45.433334,44.000000,45.266666,39.443825,210744
2008-06-12,43.500000,45.166664,43.500000,44.933334,39.153358,59910
2008-06-13,45.250000,45.250000,44.066666,44.683334,38.935516,70572
2008-06-16,44.966667,45.516666,43.866665,45.316666,39.487381,116148
2008-06-17,44.733334,45.799999,44.666664,45.666664,39.792351,42741
2008-06-18,45.083332,45.816666,45.083332,45.650002,39.777836,24624
2008-06-19,45.016666,46.133331,45.000000,45.883331,39.981159,58947
2008-06-20,46.333332,46.733334,45.666664,46.133331,40.199005,213972
2008-06-23,45.099998,45.500000,42.716667,45.016666,39.225975,83640
2008-06-24,45.133331,45.333332,44.383331,45.033333,39.240498,450465
2008-06-25,43.783333,45.333332,43.349998,44.750000,38.993618,62781
2008-06-26,44.933334,45.333332,43.916664,44.166664,38.485306,37416
2008-06-27,43.433334,44.783333,43.349998,44.549999,38.819328,30720
2008-06-30,44.333332,45.583332,43.333332,44.833332,39.066219,217371
2008-07-01,44.666664,45.150002,42.200001,43.783333,38.151295,67215
2008-07-02,43.433334,43.950001,39.200001,43.416664,37.831802,97641
2008-07-03,43.299999,43.866665,40.099998,41.283333,35.972885,136500
2008-07-04,41.283333,42.666664,40.666664,41.650002,36.292362,23325
2008-07-07,41.666664,43.266666,40.049999,40.283333,35.101509,44271
2008-07-08,41.500000,41.500000,40.016666,41.033333,35.755032,25608
2008-07-09,41.666664,43.166664,41.333332,41.583332,36.234280,69225
2008-07-10,41.833332,43.166664,41.833332,42.799999,37.294437,52386
2008-07-11,42.799999,42.966667,41.333332,41.433334,36.103592,12018
2008-07-14,41.383331,42.333332,41.000000,41.333332,36.016449,16461
2008-07-15,42.316666,42.500000,40.400002,41.000000,35.725994,47607
2008-07-16,41.666664,41.666664,39.433334,39.916664,34.781994,25521
2008-07-17,40.416664,41.150002,39.333332,39.566666,34.477039,24717
2008-07-18,40.666664,40.666664,39.433334,39.849998,34.723923,27114
2008-07-21,39.666664,40.966667,38.766666,40.266666,35.086987,23439
2008-07-22,40.633331,40.833332,39.716667,40.200001,35.028900,30756
2008-07-23,41.633331,41.900002,40.716667,41.633331,36.277855,29928
2008-07-24,41.900002,42.266666,40.833332,41.333332,36.016449,20673
2008-07-25,41.000000,41.833332,40.366665,40.616665,35.391968,61134
2008-07-28,41.000000,41.500000,40.799999,41.116665,35.827663,14412
2008-07-29,40.516666,41.216667,40.049999,40.416664,35.217693,18117
2008-07-30,41.466667,42.966667,38.333332,39.983334,34.840099,71433
2008-07-31,41.000000,41.599998,40.033333,40.633331,35.406490,16356
2008-08-01,40.000000,40.816666,39.833332,40.166664,35.435894,27207
2008-08-04,39.700001,41.000000,39.700001,40.400002,35.641739,23541
2008-08-05,40.633331,40.633331,40.083332,40.283333,35.538818,15000
2008-08-06,41.000000,41.583332,40.566666,41.500000,36.612186,60600
2008-08-07,41.966667,45.316666,41.333332,42.933334,37.876694,141006
2008-08-08,42.666664,45.000000,42.666664,43.983334,38.803040,186252
2008-08-11,44.083332,44.650002,43.333332,44.000000,38.817741,34938
2008-08-12,43.733334,44.533333,43.333332,44.099998,38.905956,23244
2008-08-13,43.500000,44.333332,43.500000,44.000000,38.817741,24381
2008-08-14,43.833332,44.283333,43.033333,44.016666,38.832447,25356
2008-08-18,44.000000,45.000000,42.833332,44.299999,39.082417,35781
2008-08-19,44.000000,44.500000,44.000000,44.016666,38.832447,27438
2008-08-20,43.799999,44.299999,43.799999,44.000000,38.817741,22839
2008-08-21,44.000000,44.216667,43.666664,44.000000,38.817741,49563
2008-08-22,43.099998,44.333332,43.033333,44.000000,38.817741,23658
2008-08-25,44.016666,44.333332,44.000000,44.000000,38.817741,20619
2008-08-26,43.666664,44.216667,43.666664,44.049999,38.861858,37572
2008-08-27,44.000000,44.200001,44.000000,44.000000,38.817741,21759
2008-08-28,44.000000,44.266666,43.549999,44.000000,38.817741,29625
2008-08-29,44.000000,44.333332,44.000000,44.000000,38.817741,21486
